Participant ID,Trial no,Target Color,Dist1,Dist2,Response,Accuracy
2,170,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",left,0
2,171,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",left,1
2,172,"(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, -0.21259842519685046)",left,1
2,173,"(0.1796875, -0.21259842519685046, 0.1015625)","(0.1796875, -0.21259842519685046, 0.1015625)","(0.1796875, -0.21259842519685046, 0.0234375)",left,1
2,174,"(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, -0.21259842519685046, -1.0)",left,0
2,175,"(0.1015625, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)",left,0
2,176,"(0.3359375, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)",left,1
2,177,"(-0.21259842519685046, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",left,1
2,178,"(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.3359375, -1.0)","(0.7265625, -0.13385826771653542, -1.0)",left,1
2,179,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, 0.3359375)",right,1
2,180,"(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, 0.2578125)",right,1
2,181,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.2578125)",right,1
2,182,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, -0.055118110236220486)",right,1
2,183,"(0.3359375, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)",left,1
2,184,"(0.7265625, 0.1796875, -1.0)","(0.7265625, 0.1796875, -1.0)","(0.7265625, -0.055118110236220486, -1.0)",left,1
2,185,"(0.3359375, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",left,1
2,186,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)",right,1
2,187,"(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, 0.1015625, -1.0)",left,1
2,188,"(0.2578125, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)",right,1
2,189,"(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, 0.0234375)",right,1
2,190,"(0.1796875, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)",right,1
2,191,"(0.3359375, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)",right,1
2,192,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, 0.2578125)",right,1
2,193,"(0.1796875, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)",right,1
2,194,"(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",right,1
2,195,"(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, 0.0234375, -1.0)",left,1
2,196,"(0.7265625, 0.3359375, -1.0)","(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.3359375, -1.0)",right,1
2,197,"(0.7265625, 0.0234375, -1.0)","(0.7265625, 0.0234375, -1.0)","(0.7265625, -0.13385826771653542, -1.0)",left,1
2,198,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",left,1
2,199,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",left,1
2,200,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.13385826771653542)",left,1
2,201,"(-0.21259842519685046, 0.1015625, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",left,0
2,202,"(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.1015625, -1.0)","(0.7265625, -0.055118110236220486, -1.0)",left,0
2,203,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)",left,1
2,204,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, 0.3359375)",left,1
2,205,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.1796875)",right,1
2,206,"(0.2578125, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)",left,1
2,207,"(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, -0.21259842519685046)",left,1
2,208,"(0.0234375, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",left,0
2,209,"(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.1015625)",right,1
2,210,"(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, 0.0234375)",left,1
2,211,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)",right,1
2,212,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",right,0
2,213,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)",right,1
2,214,"(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)",right,1
2,215,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, 0.1796875)",right,1
2,216,"(0.1796875, -0.21259842519685046, 0.1015625)","(0.1796875, -0.21259842519685046, 0.1015625)","(0.1796875, -0.21259842519685046, 0.3359375)",left,1
2,217,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)",left,0
2,218,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, -0.13385826771653542)","(0.1796875, -0.21259842519685046, 0.3359375)",right,1
2,219,"(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.3359375)",left,1
2,220,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)",right,1
2,221,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.3359375)",right,0
2,222,"(0.7265625, 0.1015625, -1.0)","(0.7265625, -0.055118110236220486, -1.0)","(0.7265625, 0.1015625, -1.0)",right,1
2,223,"(0.0234375, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",left,0
2,224,"(0.1796875, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",left,1
2,225,"(0.7265625, 0.1796875, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.1796875, -1.0)",left,0
2,226,"(-0.21259842519685046, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",left,0
2,227,"(-0.21259842519685046, -0.21259842519685046, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)",left,0
2,228,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.1796875)",left,1
2,229,"(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.1796875)",right,1
2,230,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.1015625)",left,1
2,231,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, -0.055118110236220486)",right,1
2,232,"(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.0234375)",left,1
2,233,"(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, 0.1796875, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",left,1
2,234,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.1796875, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)",right,1
2,235,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)",left,1
2,236,"(0.7265625, 0.0234375, -1.0)","(0.7265625, 0.0234375, -1.0)","(0.7265625, 0.3359375, -1.0)",left,1
2,237,"(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, 0.3359375)","(-1.0, -0.6062992125984252, 0.1015625)",left,0
2,238,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, -0.21259842519685046, -1.0)",left,1
2,239,"(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.2578125, -1.0)",left,1
2,240,"(0.7265625, 0.0234375, -1.0)","(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.0234375, -1.0)",right,1
2,241,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.13385826771653542)",left,1
2,242,"(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, -0.21259842519685046, -1.0)",left,1
2,243,"(-0.13385826771653542, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)",right,1
2,244,"(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.3359375, -1.0)","(0.7265625, 0.1796875, -1.0)",left,1
2,245,"(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, 0.2578125)","(-1.0, -0.6062992125984252, 0.1015625)",left,0
2,246,"(0.7265625, 0.1796875, -1.0)","(0.7265625, 0.1796875, -1.0)","(0.7265625, 0.3359375, -1.0)",left,1
2,247,"(0.0234375, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)",left,1
2,248,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)",left,1
2,249,"(0.7265625, 0.2578125, -1.0)","(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, 0.2578125, -1.0)",right,1
2,250,"(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.1015625, -1.0)",right,1
2,251,"(0.1015625, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)","(0.3359375, -1.0, -0.7637795275590551)",left,1
2,252,"(0.7265625, 0.1796875, -1.0)","(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, 0.1796875, -1.0)",right,1
2,253,"(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, 0.2578125, -1.0)",left,1
2,254,"(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, -0.055118110236220486)",left,1
2,255,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, 0.1015625)",left,1
2,256,"(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, 0.1015625)",left,1
2,257,"(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.13385826771653542, -1.0)","(-0.21259842519685046, -0.055118110236220486, -1.0)",left,1
2,258,"(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, -0.21259842519685046)","(-1.0, -0.6062992125984252, -0.13385826771653542)",left,0
2,259,"(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, 0.0234375)","(0.1796875, -0.21259842519685046, -0.055118110236220486)",left,1
2,260,"(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)",right,1
2,261,"(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, -0.21259842519685046, -1.0)","(0.7265625, 0.1796875, -1.0)",left,1
2,262,"(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.0234375, -1.0)","(-0.21259842519685046, 0.1015625, -1.0)",left,1
2,263,"(0.1796875, -0.21259842519685046, -0.21259842519685046)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, -0.21259842519685046)",right,1
2,264,"(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, 0.1796875)","(0.1796875, -0.21259842519685046, 0.2578125)",right,1
2,265,"(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.3359375)","(0.1796875, -0.21259842519685046, 0.0234375)",left,1
2,266,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)",left,1
2,267,"(-1.0, -0.6062992125984252, 0.1796875)","(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, 0.1796875)",right,1
2,268,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, -0.055118110236220486)",left,0
2,269,"(0.1015625, -1.0, -0.7637795275590551)","(0.1015625, -1.0, -0.7637795275590551)","(0.2578125, -1.0, -0.7637795275590551)",left,1
2,270,"(0.0234375, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)",left,1
2,271,"(-0.21259842519685046, 0.2578125, -1.0)","(-0.21259842519685046, 0.3359375, -1.0)","(-0.21259842519685046, 0.2578125, -1.0)",left,0
2,272,"(0.7265625, 0.2578125, -1.0)","(0.7265625, 0.2578125, -1.0)","(0.7265625, -0.13385826771653542, -1.0)",left,1
2,273,"(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, -0.21259842519685046)",left,1
2,274,"(-0.055118110236220486, -1.0, -0.7637795275590551)","(-0.21259842519685046, -1.0, -0.7637795275590551)","(-0.055118110236220486, -1.0, -0.7637795275590551)",left,0
2,275,"(0.0234375, -1.0, -0.7637795275590551)","(-0.13385826771653542, -1.0, -0.7637795275590551)","(0.0234375, -1.0, -0.7637795275590551)",right,1
2,276,"(-1.0, -0.6062992125984252, 0.1015625)","(-1.0, -0.6062992125984252, -0.055118110236220486)","(-1.0, -0.6062992125984252, 0.1015625)",left,0
2,277,"(-1.0, -0.6062992125984252, -0.13385826771653542)","(-1.0, -0.6062992125984252, 0.0234375)","(-1.0, -0.6062992125984252, -0.13385826771653542)",right,1
2,278,"(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, -0.13385826771653542, -1.0)","(0.7265625, -0.055118110236220486, -1.0)",left,1
2,279,"(0.1796875, -0.21259842519685046, -0.055118110236220486)","(0.1796875, -0.21259842519685046, 0.2578125)","(0.1796875, -0.21259842519685046, -0.055118110236220486)",right,1
2,280,"(0.7265625, 0.1015625, -1.0)","(0.7265625, 0.1015625, -1.0)","(0.7265625, -0.21259842519685046, -1.0)",left,1
